"x1" "x2" "y" "color0" "col1" "col2" "col_eucl" "col_gkl" "col_log" "col_ita" "col_poly4" "col_exp"
-0.92393672632302 1.35004835304987 0.811801680447353 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.70681258161126 1.13565913211005 0.888398166863867 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.676212014710977 1.42212275966144 0.771577877661619 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.962446706657681 0.859937808902776 0.871831914047748 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.438470643006095 1.22563261677265 0.959368250428728 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.746376037647235 1.28018131567453 0.895787863891918 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.409686225529648 1.50977051751739 0.869558749818488 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.479975561289007 2.02240654861075 0.909510761344439 "group3" "group3" "group3" "2" "1" "3" "1" "3" "3"
-0.858501274150084 1.24186327660586 0.760122501305451 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.576784577677084 0.741053106685208 0.889631940205721 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.435272122997147 1.27312069931609 0.954609720668979 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.49507288524762 1.32660104095177 0.795186068719948 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.153199287482508 0.761096314307894 1.10702099357632 "group3" "group3" "group3" "2" "3" "3" "3" "2" "3"
-0.897307515924244 0.628069665485389 0.962676591082626 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.493506881373834 0.378661219799944 0.99198717414774 "group3" "group2" "group1" "2" "1" "3" "1" "2" "3"
-0.858821636837262 1.06609948881088 0.862228799844437 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.614625417747876 1.54280591984425 0.784820733716616 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.48476607496903 1.30048653128867 0.858457947479065 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.498856342665046 1.13468023610056 0.890623221672274 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.546713783199931 1.24235705795293 0.943659159526581 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.149196446199253 0.929224096878503 0.981569445591782 "group3" "group3" "group3" "2" "3" "3" "3" "2" "3"
-0.524855415654842 1.2155977721419 0.944588133622675 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.33496378426011 0.980694894097939 0.96908499438457 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.557781525816238 1.67616176206338 0.855614549484285 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-1.32748426992851 1.3205189329984 0.573084034249302 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.642847468808015 1.26475479014828 0.924462271192309 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-1.19473368035384 0.906444725110187 0.800889303914391 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.754326779291949 1.01404584183239 0.961582931748203 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.295348815784641 0.920509055694229 1.00146105743566 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.525807326535357 0.463007937756856 1.02379997043098 "group3" "group2" "group1" "2" "1" "3" "1" "2" "3"
-0.581076315031778 1.0757149233113 0.944898452721207 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.648899725919745 0.194895575709207 0.982570219904721 "group3" "group2" "group1" "2" "1" "3" "1" "1" "3"
-0.444675517714404 1.38172711638942 0.963103247959794 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.525626218795726 1.47068194089803 0.911365790036487 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.577682783775322 0.716456393216311 0.922060112653479 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.728589711507196 0.901696283059348 0.914672730366612 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.369720343372737 1.1108062417778 0.897946895694239 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.44788980847962 0.878635732787712 0.913230542825637 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.864374333555969 1.92118887480441 0.659206852121233 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.488765386766268 1.06994832001261 0.959308645389665 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.342954715482207 0.989508133282276 1.02883468885565 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-1.11470968525825 0.62989302465096 0.82873325127051 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.773906082613993 0.692899819398429 0.970015625428714 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.934841768113337 1.49786193546771 0.792304533785562 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.690743150824747 1.057810203758 0.800652379326884 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.551407866419137 0.894804852612024 0.999651884732875 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.482095327081882 1.2385753246971 0.936201052437461 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.97973764991564 1.30235659007685 0.782039396621531 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.806883174606851 0.962912288779158 0.94465053906142 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.564366231909811 0.500527932622641 0.9749574881925 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.647869880626224 0.610717105585691 1.06437977461729 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.712850601103507 1.38698105916929 0.815132297884436 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.553501238151059 0.434837795421624 1.0706380069393 "group3" "group2" "group1" "2" "1" "3" "1" "2" "3"
-0.662970515200868 -0.239473263593391 0 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1"
-0.892338357167318 -1.04862155078445 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.664230391383171 -0.629592142463662 0 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1"
-0.930345662869513 -1.06639101915061 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.695513522718102 -1.52323843399063 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.38407168770209 -1.72695148666389 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.830242719734088 -0.985930485394783 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.907844196073711 -0.475010899896734 0 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1"
-0.0587837744969875 -1.28572702594101 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.808850754983723 -1.14388808154035 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.942807077663019 -1.64482081320602 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.0611568274907768 -0.162551121250726 0 "group1" "group1" "group1" "1" "3" "2" "3" "1" "2"
-0.757632825290784 -1.802798779984 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.28631686931476 -1.31222780132666 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.259596526157111 -0.965643603145145 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.95562231191434 -1.87270742878318 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.726797344628721 -1.59709678287618 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.146730613894761 -1.75237190409098 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.729222187539563 -1.45411264866125 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.533760955557227 -1.33302358752117 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.737190219340846 -0.955467245541513 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.424581391504034 -1.80986296564806 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.127350416267291 -0.468884952436201 0 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1"
-0.947207307908684 -1.1484256275231 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.0027737042400986 -0.145530713791959 0 "group1" "group1" "group1" "1" "3" "2" "3" "1" "2"
-0.0802303114905953 -0.883699329290539 0 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1"
-0.595994143048301 -1.36240611507092 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.444543936057016 -0.587145418464206 0 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1"
-0.456836151657626 -0.57171360978391 0 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1"
-0.768381519475952 -1.2313530219486 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.82320059533231 -1.78781690313481 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.0488036873284727 -0.522280648932792 0 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1"
-0.00196522753685713 -0.202987022115849 0 "group1" "group1" "group1" "1" "3" "2" "3" "1" "2"
-0.670467700343579 -1.83641682686284 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.343152169371024 -0.962213406385854 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.892212605569512 -0.494250567164272 0 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1"
-0.735501092160121 -1.80191551523749 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.944419981446117 -1.04870350400452 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.257371572777629 -1.95464765222277 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.136719158152118 -1.1873423374258 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.902499224524945 -1.5055906820111 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.0771253474522382 -0.196213333401829 0 "group1" "group1" "group1" "1" "3" "2" "3" "1" "1"
-0.683215212775394 -1.28685833569616 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.788685718085617 -0.942106200032867 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.736046110279858 -0.319430144876242 0 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1"
-0.487486939877272 -0.241378613142297 0 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1"
-0.725891457172111 -1.08392086185049 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.610614503035322 -1.697757276427 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.424992230720818 -0.263740016124211 0 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1"
-0.948287297505885 -1.75096514709294 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.0545863127335906 -0.449786974932067 0 "group1" "group1" "group1" "1" "3" "1" "3" "1" "1"
-0.491608617128804 -1.33920894549228 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.152219163486734 -0.115779321547598 0 "group1" "group1" "group1" "1" "3" "2" "3" "1" "2"
-0.237008164869621 -0.252372165862471 0 "group1" "group1" "group1" "1" "1" "1" "3" "1" "1"
-0.0474500940181315 -1.51629980322905 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.253508412977681 -1.25045604875777 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.90392021369189 -0.643407193222083 0 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1"
-0.686161383753642 -1.99293137683999 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.94406189606525 -1.42105359223206 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.0788103924132884 -1.60838713599369 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.494091858621687 -0.218321900861338 0 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1"
-0.83230322599411 -1.38320809323341 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.870524258585647 -0.815913800452836 0 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1"
-0.571654790546745 -0.613332275627181 0 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1"
-0.940068767173216 -0.257738323416561 0 "group1" "group2" "group1" "1" "1" "1" "1" "1" "1"
-0.0634169890545309 -1.11308838960249 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.445739794988185 -1.88118381446693 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.461387360701337 -0.170897907810286 0 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1"
-0.12861747154966 -1.32320840607863 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.042949202703312 -0.843536511599086 0 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1"
-0.418645843164995 -1.34019519854337 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.591585345799103 -0.857018436072394 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.683960220078006 -0.365380328777246 0 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1"
-0.847809005528688 -1.30805493558291 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.157083095284179 -0.836698279902339 0 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1"
-0.0992583616171032 -0.52251559777651 0 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1"
-0.714552913559601 -0.619713578838855 0 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1"
-0.314008357003331 -0.118348752032034 0 "group1" "group1" "group1" "1" "1" "3" "1" "1" "1"
-0.71119302068837 -0.895317996060476 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.208353549940512 -1.086256721057 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.0567537902388722 -1.85867778123356 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.852945497026667 -1.87800791529007 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.059179687872529 -0.785115366638638 0 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1"
-0.826181769371033 -0.159835891751573 0 "group1" "group2" "group1" "1" "1" "3" "1" "1" "1"
-0.539535079384223 -0.117811289476231 0 "group1" "group2" "group1" "1" "1" "3" "1" "1" "1"
-0.264864801662043 -1.15228889796417 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.575234486954287 -1.4888391993707 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.205382247455418 -0.762905253912322 0 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1"
-0.920292735332623 -1.43497512652539 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.844176213024184 -1.02157078203745 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.908297654008493 -1.77521189306863 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.381867028074339 -1.5969554908108 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.900383901083842 -1.11717314687558 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.10938965016976 -0.817502915486694 0 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1"
-0.427690541604534 -0.103605247149244 0 "group1" "group2" "group1" "1" "1" "3" "1" "1" "1"
-0.851584274787456 -1.96370030588005 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.354007067391649 -1.38388252758887 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.376481229672208 -1.4411665441934 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.189324506325647 -1.37074254776817 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
-0.0486179422587156 -1.03931286674924 0 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1"
0.00713822870034899 1.74517148911002 0 "group2" "group3" "group3" "2" "3" "3" "3" "2" "3"
0.769137897486699 0.136744960211217 0 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2"
0.3207748522982 0.456656363792717 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.603804107734418 0.50187699124217 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.794800043045132 0.10642721131444 0 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2"
0.16807531417861 1.68504621452632 0 "group2" "group3" "group3" "2" "3" "2" "3" "2" "3"
0.323779036756605 1.31594741619648 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3"
0.0101634304720063 0.275624939240515 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.923054308588517 3.15592455102091 0 "group2" "group3" "group2" "3" "3" "2" "3" "3" "3"
0.36615615103156 0.0145776583813131 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
0.34318254282698 1.11559824548186 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "2"
0.591393548042929 0.182734292466193 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
0.609678970163173 0.0257002487778664 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
0.327422982081771 0.365009629633278 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.301312968600541 0.462726057507098 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.186353609897196 0.261086937040091 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.17962044570595 0.0409208675846457 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
0.652573726118958 1.8215567524636 0 "group2" "group3" "group2" "3" "3" "2" "3" "3" "3"
0.401984435019499 1.0342489350167 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.283249759324831 0.514937100466341 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.283734736964107 1.00084383109879 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "2"
0.563730608426032 0.0905946059188791 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
1.24027273665673 0.096545381101956 0 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2"
0.146052028983831 0.17600329965353 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.107446111273021 1.08400205197466 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3"
0.210034279385582 0.447758781429613 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.0735967864748091 0.353100442776777 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.152620582375675 1.08333161189677 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3"
0.78051154776932 1.31475530839981 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.563877726884043 0.399352432228625 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.316568395355716 0.0896429647691548 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
0.961850941139174 0.0270790033973753 0 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2"
0.283477002754807 1.282424130435 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3"
0.199831999655158 0.554504743777215 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.298598199617118 0.403316697571427 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
1.10350623254882 2.74901084403012 0 "group2" "group3" "group2" "3" "3" "2" "3" "3" "3"
0.00698315290431349 2.57778977031324 0 "group2" "group3" "group3" "2" "3" "3" "3" "3" "3"
2.59403743673314 0.332894422433478 0 "group2" "group1" "group2" "3" "3" "2" "3" "2" "2"
0.662282572572535 0.634846324566752 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.730928253340435 0.452388675883412 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.070373262045905 0.38732995586247 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.1820118855685 1.49676409495775 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3"
0.123793493127325 0.949717707361808 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3"
0.347768087850368 0.231215129778761 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.351276694310314 0.0516693717800081 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
0.287586699705571 0.165293846745044 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.681634131332344 0.604466060977519 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.859155165432989 0.659075999166816 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.823427439625275 0.365920810220207 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.342268984531984 0.174144275486469 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.262230832828209 0.620693613775074 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.230969205265865 0.0590701203832718 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
0.34129431261681 0.288438427262008 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.216515354346484 0.100231333642073 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.0689690168946981 0.756678492720139 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "2"
0.375513401722857 0.575002678669989 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.485303271456155 1.36022041826965 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.540166369152671 0.0870518160708141 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
0.730228777645486 0.389257545117289 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.377363735656981 0.678210371173918 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "2"
0.166515443939716 0.159719491843134 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.800179336620182 1.29131470243902 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.00687056337483227 0.851710101547551 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3"
0.487306977135545 0.125077368993155 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
1.24103750375317 0.215238821116448 0 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2"
0.218003887683153 0.456653682515025 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
1.0857562245171 1.10701856664838 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.568710207452482 0.424498030293686 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.356615372912443 1.50385313472691 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3"
0.0825859367764318 0.742457988683229 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "2"
0.126707741059363 0.527311163954437 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.437262203730125 0.905493472660792 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.155543365617235 0.477239966858178 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.592722537440664 1.46825511186364 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.696319963741017 0.0882429676653879 0 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2"
0.60149615628407 2.02027359410169 0 "group2" "group3" "group2" "3" "3" "2" "3" "3" "3"
1.1758282734531 0.202514557042337 0 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2"
0.725544422909534 0.892158650300509 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.948463453869236 0.786264875952585 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
1.72833833462539 2.41224947337261 0 "group2" "group3" "group2" "3" "3" "2" "3" "3" "2"
0.252720838412642 0.423927151132375 0 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2"
0.777631179941273 0.200890102423728 0 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2"
0.246898097218946 0.218501057547272 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
1.10336758283185 0.641035676002502 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
2.52705143024948 2.60407633880589 0 "group2" "group3" "group2" "3" "3" "2" "3" "3" "2"
0.831015779594791 0.747636648784292 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.382218279389149 2.97360569966917 0 "group2" "group3" "group3" "2" "3" "2" "3" "3" "3"
0.102788541871226 1.20383562917664 0 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3"
0.069937628736052 1.57123656748774 0 "group2" "group3" "group3" "2" "3" "2" "3" "2" "3"
0.469623675083226 1.1601521083665 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
3.70721529961979 0.0283214543014765 0 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2"
0.027701991160157 0.185161911463348 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.119372632587329 0.0679348676713522 0 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2"
0.0870919122373258 3.19383924437647 0 "group2" "group3" "group3" "2" "3" "3" "3" "3" "3"
0.534096444004631 1.16752530355794 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.52801239628107 2.20304922188137 0 "group2" "group3" "group2" "3" "3" "2" "3" "3" "3"
0.919187344568682 0.358158321879581 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.476418332641429 0.96224337171746 0 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2"
0.935460513415647 2.53025561372254 0 "group2" "group3" "group2" "3" "3" "2" "3" "3" "3"
1.01941739679001 1.81200845717433 0 "group2" "group3" "group2" "3" "3" "2" "3" "3" "2"
-0.481106575424341 0.326620650223845 0 "group3" "group2" "group1" "2" "1" "3" "1" "2" "3"
-1.36997751967347 0.495759081883953 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.343330216145933 1.27152015531838 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.568059198418726 1.17917060967398 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.0176372664924016 1.0119891221718 0 "group3" "group3" "group3" "2" "3" "2" "3" "2" "3"
-0.808471478554963 1.08803018612684 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.451306864869661 0.503900185327945 0 "group3" "group2" "group1" "2" "1" "3" "1" "2" "3"
-0.997290288286248 1.68773193362542 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.892740350269385 0.974417830998776 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.562310584836043 1.26370735345227 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.320930321075635 0.828786935503751 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-0.537635721854247 1.05865938455577 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.936201140756516 0.596504530070734 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-1.20659764381909 0.792606846842501 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.482419743449794 1.54802814921594 0 "group3" "group3" "group3" "2" "1" "3" "1" "2" "3"
-1.01273952037147 0.163163997644644 0 "group3" "group2" "group3" "2" "1" "3" "1" "1" "3"
-0.601611247904645 1.18684743027892 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
-0.657241787331362 1.26771467717215 0 "group3" "group2" "group3" "2" "1" "3" "1" "2" "3"
